Easy Friends til the End Achievement,Strydemrallt,3,"I'm looking to get the Friends til the End achievement. I've set up an AutoHotKey command that will auto-revive a player infinitely so I just need the players to stand around whilst I auto-revive one of you until the achievement pings for all of us.\n\nI used the AutoHotKey command to get all the trust and confidence achievements; just set myself up near some Death Mist with another player, launch the command and go do something else for a couple hours.\n\nI see no reason why that wouldn't work for Friends til the End. Everyone builds trust if I continually revive one character, I think.\n\nIm based in the UK, but could potentially set it all up for people on NA time and just go back to bed. Anyone interested?",https://steamcommunity.com/app/1294810/discussions/0/4027970229983016783/
Stuck on loading screen when trying to Host,Niko,0,"Tried force closing the game, starting the game solo, quitting, and then inviting someone. Still stuck on the Loading screen. Any way around it? Thanks!",https://steamcommunity.com/app/1294810/discussions/0/4027970580222035006/
The Day Before Redfall ( ͡° ͜ʖ ͡°),JeMapleSyrup,3,...,https://steamcommunity.com/app/1294810/discussions/0/4027970229986439387/
Amelia's Memorial eulogy,Meta03,5,"I am playing Jacob level 29 and when I am supposed to deliver eulogy during Amelia's Memorial, nothing happens. How do I complete, or abandon this quest??",https://steamcommunity.com/app/1294810/discussions/0/4027969376949156792/
Worth it at 75% off?,Dirty Wizard,19,"----No fanboys in this thread please, only impartial opinions----\n\nIs this game less horrendous now? There's no way I'm going to buy it at the absurd full price they're asking, but I was waiting for a deep sale and this seems like as cheap as it's ever going to get (for a few years at least). \n\nWorth it? Or just avoid completely?",https://steamcommunity.com/app/1294810/discussions/0/4027969202133586973/
suche leute zum zocken,Marv Overdrive,5,suche leute f\u00fcrs zusammen zocken ..,https://steamcommunity.com/app/1294810/discussions/0/3826414367725714330/
Suche Deutsche Spieler für Koop :),Yunai Lin,1,Da mir das spiel spa\u00df macht suche ich leute zum koop spielen :),https://steamcommunity.com/app/1294810/discussions/0/3826414483640569135/
"Give us ""matchmaking lobby option"" to find/join random ppl games + every direction dodge/dash = MUCH BETTER GAME",zero,2,"Multiplayer matchmaking lobby let us play with random peoples not only with friends (I dont want to go in to discord server to ask peoples do they want to play together,I just wont to join peoples who will set their games as \""Open status to join\"" like in Deep Rock Galactic) +  every direction dodge\/dash let us be more agile against vampires.... what do you guys think?",https://steamcommunity.com/app/1294810/discussions/0/4027969596863309957/
Желающие в кооп?,zimorodok,10,"\u0415\u0441\u0442\u044c \u0442\u0443\u0442 \u043c\u0430\u0437\u043e\u0445\u0438\u0441\u0442, \u043a\u043e\u0442\u043e\u0440\u044b\u0439 \u0445\u043e\u0447\u0435\u0442 \u0437\u0430\u0440\u0443\u0431\u0438\u0442\u044c\u0441\u044f \u0432 \u043a\u043e\u043e\u043f\u0435?",https://steamcommunity.com/app/1294810/discussions/0/3806156528939520127/
ADS Sensitivity??,Knin3,0,likelyness of this being added cus at min its crap,https://steamcommunity.com/app/1294810/discussions/0/4027969835237354029/
avatar,ｂｏｒｏｄａ🤬,4,I would like to purchase an animated avatar. Is it possible to purchase it at the moment or was it a one-time thing?,https://steamcommunity.com/app/1294810/discussions/0/3880472899729391159/
Mostly positive?,HashSlingingSlasher,8,Give me a break...What is wrong with people.,https://steamcommunity.com/app/1294810/discussions/0/4027969596866599973/
Imagine thinking everyone forgot how bad your game is and still trying to sell it above $10,GSPOTxJIHAD,13,Imagine dragons.,https://steamcommunity.com/app/1294810/discussions/0/4027969376950337505/
Continual immersion breakers,Meta03,3,"As much as I enjoy this game, it is more of a love\/hate kind of relationship and that for one reason. The weapon gambling gimmick, Borderlands wannabe mask. I can have such an amazing experience here for a time, even an hour, yet daily I end up rage quitting for same reasons. Having only 3 weapon slots...\nI loved these kinds of games since Thief TDP, Dishonored, Prey, as the immersion is the star of the show. I SO want it to be the same in Redfall, as there is so much going for this game, yet I continually get yanked out of the immersion because I need to keep switching my weapons around and often find myself in a surprise ambush by something I do not have a proper weapon equipped, and switching usually gets me quickly killed, and this after over 100 hours gameplay, I should be a pro. It feels like the monsters are getting stronger and I continually lag behind and have to roll for weapons just to have a more pleasant experience and not get killed every few minutes, and this on easiest difficulty.\nI play games to relax, I get more than enough anxiety and stress from real life, and I can relax to a game like Thief Gold, or Dishonored and I can feel like a god there, like I earned my way to rule, I can feel zen, instead of continually struggling with no way out but quitting.\nI guess it IS supposed to feel like a nightmare...",https://steamcommunity.com/app/1294810/discussions/0/4027969376953936469/
Do Vampire Nests never go away?,pumkin1988,7,I just unlocked Vampire Nests about an hour ago. I killed 4 of them but one always seems to pop up on my map. I'm trying to take them out ASAP so I don't get overrun with vampires. Do these ever go away or is there always one on the map at all times?\n\nThanks,https://steamcommunity.com/app/1294810/discussions/0/3826414483635628144/
Radio off,Meta03,0,"PLEASE, have there be a way to not have the radios automatically always on. \nIt would be ok if there was more variety to the announcer, or if there was music instead of just static. \nAs is, it is very immersion breaking.",https://steamcommunity.com/app/1294810/discussions/0/4027969596862947425/
Single Player,tford1956,2,Do I just host a private game or just hit play game to get a single player game?\nThanks,https://steamcommunity.com/app/1294810/discussions/0/4027969596861642524/
75% off,potato,32,fastest drop in price i ever seen,https://steamcommunity.com/app/1294810/discussions/0/4027968871048676279/
UV ammo in world,Meta03,2,"Is there a place to regularly find UV ammo, rather than the store?",https://steamcommunity.com/app/1294810/discussions/0/4027969376951082449/
Game progress lost suddenly?,Baphomoth,5,"I play with my wife, I'm host.\nWe played few days without problems, we got to level 5 and i closed the game at my end. \nNext day when we wanted to play again her game was at 2 level and mine still level 5. \nSo we thought maybe it was cause host suddenly closed the game(?)\nSo I was still a host but when we stopped playing, she as guest closed the game to the main menu, we both get kicked outside of our games and it worked fine...\nTill now, we got level 6 just now, stopped playing this way and boom, my game lost progress we did this night. I'm back at level 4 I was when we started.\nIs there someway to save the game manual way or something to keep the progress?",https://steamcommunity.com/app/1294810/discussions/0/4027969376949935463/
Higher difficulty,Laicus,3,"I just started playing and found that Eclipse difficulty is blocked, so I tried to play on this difficulty on a friend's PC, but Eclipse difficulty turned out to be too easy even for the first playthrough. Dear developers, please make a really high difficulty, or even better, make custom difficulty settings with a range from very easy to unbearably difficult, and make it accessible from the very beginning. Playing an easy game is not interesting at all.",https://steamcommunity.com/app/1294810/discussions/0/4027968871056018609/
"In this game, the player is always a cheater",Laicus,8,"Player dies, respawns, returns to where he died and continues to finish off enemies whose health is not restored after the player's death. I don't see the point in such a game. I hope the developers will remove this cheat or make it optional.",https://steamcommunity.com/app/1294810/discussions/0/4027969376950942101/
spieler gesucht/search players,Woken79,4,"jemand bock, ein wenig im koop zu zocken?\nanyone wants to play in coop?",https://steamcommunity.com/app/1294810/discussions/0/6699728899094661164/
Frame Gen Question.,ItsSoVeryFluffy,11,What is the point of having frame generation if the fps is locked to 60FPS? Im already seeing red flags from my $20 Purchase.\n\nEDIT: Managed to get it working. You have to turn v sync off and there should be many more options available.,https://steamcommunity.com/app/1294810/discussions/0/4027968871057744748/
Anyone down for some coop?,tiko,1,"Just started the game, playing as Layla.",https://steamcommunity.com/app/1294810/discussions/0/4027969376949215429/
fps cap?,Kasihuana,2,i have only 30 or 60 fps\nhow change it,https://steamcommunity.com/app/1294810/discussions/0/4027969202132473990/
physical version is for steam ???,idj31,0,Hello\n\nThe physical version is a steam key??\n\nThanks,https://steamcommunity.com/app/1294810/discussions/0/4027969202134687865/
Girare a destra o sinistra,spulese,0,"Invece della rotazione a destra o sinistra con la tastiera, comando che viene fatto col mouse, attivate invece lo spostamento nelle suddette direzioni.",https://steamcommunity.com/app/1294810/discussions/0/4027969202134455377/
Permadeath,Laicus,0,"Dear developers, please add the Permanent Death option.",https://steamcommunity.com/app/1294810/discussions/0/4027969202133235926/
Custom HUD,Laicus,2,"I would like to be able to change the size and transparency of the interface, replace the crosshair with a small dot or disable it, disable keyboard prompts, alarm and detection signs, health bars over the heads of enemies.\nIn addition, I would like to disable all interface sounds and sound upon detection.",https://steamcommunity.com/app/1294810/discussions/0/4027969202129451805/
Are They Not Adding Matchmaking???,hipnotyq,2,"This is a multiplayer-focused game and theres no matchmaking... Okay that's a fail, but they are adding matchmaking right??? They don't expect us to do all the matchmaking here in the forums do they? This isn't 2002 anymore....",https://steamcommunity.com/app/1294810/discussions/0/4027969202128176175/
Saw it coming with Arkane,Sgt. Thundercok,3,"But you call it and get chastised as the drones have their new religion and 'thou art a blasphemer'.\n\nSeriously; suck it, Arkane.  You pandered and ESG'ed your ass into the graveyard.",https://steamcommunity.com/app/1294810/discussions/0/4027968871051224319/
Host only Progression,Grimbane,10,"Heads up for anyone who didn't catch it, Redfall is Host only progression so if you play with your friends only the host gets the progress. I was personally going to buy this and was super excited but going to hold off until they hopefully change this. Going to keep an eye out to see if it gets changed over the next year.",https://steamcommunity.com/app/1294810/discussions/0/3826413850825211620/
Coop ?,DaRkHaZzSK,4,Who will play coop?,https://steamcommunity.com/app/1294810/discussions/0/6699729218448698472/
About Legendary....,PiZdroT,0,-Hola PEEPS!\n\nI have my dude level 4 but some of  my legenday still  level 2\nhttps:\/\/steamcommunity.com\/profiles\/76561198248613818\/screenshot\/2290705314794029450\/\nhttps:\/\/steamcommunity.com\/profiles\/76561198248613818\/screenshot\/2290705314792043806\/\n\nHow to update UP \u02d0steamthis\u02d0  level of legendary?  \u02d0cozyteddymoo\u02d0\nI have visited place with legendary once again but there are empty. No more legendary...\u02d0MCCHELMET\u02d0,https://steamcommunity.com/app/1294810/discussions/0/4027969202131336183/
Worth it for $30?,wasabi™,15,"My local has the physical version for sale for $30, i'm told it comes with a Steam key however unsure what the state of the game is right now and if anything has been resolved?\n\nWas a big fan of Dishonred, Prey and even Deathloop. Is there anything salvageable here, or at least $30 worth of entertainment to be had?\n\nHave any of the launch issues been resolved? \n\nSounds like a pretty good deal that I am most likely going to pick up tomorrow in any case, I've played bad games like Ride to Hell and more recently Wanted Dead and managed to find enjoyment in them for being campy or over the top at times, so that's not a big issue for me.",https://steamcommunity.com/app/1294810/discussions/0/3934517363289983540/
About Unrivaled Weapons...,Legionairie,0,"Most unrivaled weapons don't seem to be worth the unrivaled title and rarity, they just come with better stats and their own skin. Most of the time, they don't come with a unique advantage like that of the newest unrivaled sniper rifle, \u201cBasilisk\u201d. They are often surpassed very quickly by superior, high-end variants of the same weapon that have 1 or 2 levels higher.",https://steamcommunity.com/app/1294810/discussions/0/4027969202128694639/
Help with icons,Legionairie,3,"There are some houses with icons above them, like a butterfly or a vampire teeth. What does they mean ?",https://steamcommunity.com/app/1294810/discussions/0/4027968871055711516/
redfall is $100 while star field already has a good discount,Nathunder,11,"this only shows that they know they can sell this game more than star field and im ready for it. why else would they still charge $100 while star field is currently $50, they must have something big on the way",https://steamcommunity.com/app/1294810/discussions/0/4027968871051559479/
This Game Really Sucks,Met A Demon Once,10,"I played it when it first came out and did not think much of it then and picked it up again during the Autumn Sale and it has not improved one bit. Actually I think it has gone backwards since then since every outing results in \""very very quick\"" death.\n\nThey never should have mixed solo with group playing. The game balance is always off. It is either too easy to groups or too hard for solo and it has gotten too hard for solo.\n\nIt was a game with a lot of potential but never quite made it.",https://steamcommunity.com/app/1294810/discussions/0/4027968871050968701/
Safehouse in the red mist,Legionairie,4,I need to remove the red mist to get the safehouse. How can i do this ?,https://steamcommunity.com/app/1294810/discussions/0/4027968871053275901/
Make this game free to play and still nobody will care,Jill Sandwich,0,"This game is biggest flop ever, even it was waste of time to download from Gamepass. \n\nI really love Arkane, Dishonored and Prey are amazing games. And i loved Deathloop too. But who thought it's good idea to waste Arkane's resources for this garbage game.",https://steamcommunity.com/app/1294810/discussions/0/4027968871054811598/
Ammo,Skylers Meth,5,What do you do if you run out of ammo for every weapon you have and cant afford to buy it? The game world seems to have a distinct lack of any worthwhile loot or ammo crates. Use stealth to kill humans and hope they have what you want? Hows it work exactly?,https://steamcommunity.com/app/1294810/discussions/0/3877094315120507459/
Sensitivity while aiming,Legionairie,0,It's normal when i'm on free aim but when i try to aim it's too slow and there's no option to change this. Is there any way to solve this problem ?,https://steamcommunity.com/app/1294810/discussions/0/4027968871052762489/
i nominated this game for best soundtrack on the steam awards 2023,conman,5,"please forgive me, i know not what i do \u02d0steamsad\u02d0",https://steamcommunity.com/app/1294810/discussions/0/4027968871048780642/
Anyone else getting Out of Video Memory crashes?,Zayanaut,4,4070ti here and I keep getting it after a couple minutes of playing. This game is so poorly optimized,https://steamcommunity.com/app/1294810/discussions/0/3826414483634646413/
Doubt about gun upgrades,Legionairie,0,Is there way to upgrade your guns or your only option is to find better ones ?,https://steamcommunity.com/app/1294810/discussions/0/4027968871048960091/
WHY NO SALE!!?!?!?,DuX1112,28,Come on already I WANT IN LET MEEE IIIINNNNNN,https://steamcommunity.com/app/1294810/discussions/0/6699728899094335430/
Worth £11.99?,Pl@cebo,1,"As per the title, is this game now worth buying for \u00a311.99. Have read a lot of disparaging reviews but it has since been updated of which I do admit to being somewhat curious about the game.",https://steamcommunity.com/app/1294810/discussions/0/4027968871048638345/
Jade Maw and Shatterfly cosmetics on Steam?,Sierra,1,Is there a way? Also outside America even?,https://steamcommunity.com/app/1294810/discussions/0/4027968871048000723/
worth 15.00?,invision2212,4,fanatical has it on sale,https://steamcommunity.com/app/1294810/discussions/0/6699729218450296557/
"WHEN CHANGING A WEAPON FROM A SLOT, THE APPEARANCE OF THE STAKE CHANGES TO WOODEN",Uranus,0,"Dear developers, the game was released seven months ago, I pre-ordered it but didn\u2019t play it because it was poorly optimized, today I launched it and I\u2019m happy with everything, but I ask you please, finally fix this bug that was on release and that\u2019s it There is also the fact that the weapons to which the stakes are attached, their appearance is constantly reset to a standard wooden stake when you simply exchanged this weapon from your bag for another, or please answer, is it possible to somehow fix it yourself, I thank you very much in advance for an adequate understanding and answer or correction, I wish you health and goodness!",https://steamcommunity.com/app/1294810/discussions/0/4027968871046706526/
"69,99 euros ?",Greenofant,14,Have you  completely  taken leave of your senses ?!,https://steamcommunity.com/app/1294810/discussions/0/3934517363279171930/
Have had this game in my Library from release.,FoxyRaven,3,"So i have waited and waited to play this game untill i felt like it had enoth updates to actually be worth trying out and i have to say its really fun, i am enjoying my time in the game, the first 2\u00bd hours was amazing, looking forward to have more free time so i can play more of this amazing game \u02d0gearthumbsup\u02d0\n\nEDIT: I will be uploading my first impression of the game \""2 Hours RAW gameplay\"" on my YT channel \""FoxyRaven-TV\"" The video will be available to watch tomorrow 17 november at 10:00 Paris time, \""About 11 Hours from when this post is edited\""",https://steamcommunity.com/app/1294810/discussions/0/6699728899093492483/
Lol literally not even part of Arkane,Hexenkartothek,12,This game isn\u2019t even included in Arkanes publisher sale but a game from decades ago is. How much shame do these devs have?,https://steamcommunity.com/app/1294810/discussions/0/3948029352678551178/
I thought there was an offline mode ??,Yunai Lin,10,"I thought there was an offline mode coming, they said they were working on one, I don't really want to put time into the game without knowing whether it will have an offline mode or not..",https://steamcommunity.com/app/1294810/discussions/0/6699728899095406716/
Remi's Bribon issues,Meta03,0,"Against strong vamps I like to use a UV gun to freeze them and then shatter them with a stake gun, however, Bribon keeps shooting at them and before I am able to switch guns, he unfreezes them to full health. I am seriously starting to hate this character as it basically works against me, Rook battles are such a pain when Bribon keeps resurrecting him. Any ideas, other than do not use UV??",https://steamcommunity.com/app/1294810/discussions/0/6699729218449635024/
Need someone to play,zimorodok,1,Who wants to play with me?,https://steamcommunity.com/app/1294810/discussions/0/6699729218446782750/
Are they still going to release new heroes?,DuX1112,2,"I see the Bite Back Edition still mentions that. What do you think? How many heroes will be added? I think it was 2 more, right?",https://steamcommunity.com/app/1294810/discussions/0/6699728899098338734/
Game freezes for 30-60 sec then crashes,Nelchior,2,Tried to google that but couldnt find anything\n\n\nIm pasting the error message (I play on the gamepass version of the game) \n\nLoginId:3d793de841f59b1d172fad8f30be9b67\nEpicAccountId:a0a0993816414b91aaaf30cb4026ee9d\n\nLowLevelFatalError [File:Unknown] [Line: 1214] GameThread timed out waiting for RenderThread after 120.00 secs\n\nKERNELBASE\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nRedfall\nkernel32\nntdll\n\nSuggestions?,https://steamcommunity.com/app/1294810/discussions/0/6699728899093836395/
Gave it time to cook and now...,Casus,27,"I really enjoy it.\n\nIntroduction:\n\nI'm a fan of Arkane games, though not what you would call a mega-fan. I've enjoyed everything they've done since Arx - but only a handful have been what I consider truly great. In fact, I think only Prey and perhaps Dishonored 2 take that honor for me, personally.\n\nAnyway, I loved the concept of Redfall - and I happen to really have fun with most co-op looters - especially if there's an interesting setting and story involved. Redfall, to me, always seemed like it would be ideal for a good time.\n\nSo... Launch happens - and I tried the Gamepass version, just to make sure.\n\nIt wasn't pretty. In fact, it was so bad that I stopped playing after only 30 minutes or so - and I was highly sceptical it would ever improve enough to be worth my time.\n\nThen, after the first patch - I gave it another shot and actually felt it was a pretty decent step up in overall quality. Still quite a ways from being a \""good game\"" - but at least the concept was more or less proven.\n\nI liked it enough to buy it on Steam. Not with the intention of playing it right away, but simply because I wanted to support the game - knowing how terrible the launch sales must have been.\n\nI felt like it still needed a couple more patches to be truly worthwhile.\n\nAnd here we are.\n\nI have to say that this patch is pretty much everything I hoped for - barring some kind of miracle content drop.\n\nThey fixed all my major complaints, including:\n\nVacant town with way too few enemies.\nSubpar performance with significant traversal stutters.\nLack of challenge due to terrible AI and pathing.\nAn almost unbelievable lack of a proper stealth takedown mechanic.\nOverall lack of polish and too many visual glitches.\n\nYes, it's now in what I would call an acceptable, even decent, launch state.\n\nBased on a handful of hours with this new patch, I'm ready to give this game a solid 7.5\/10 - and potentially even higher if played with friends.\n\nI doubt it will experience the kind of redemption arc that other games have in recent times, but I certainly hope more people will try it and give it the attention I truly believe it now deserves.\n\nIt's an original setting and it smacks of games like Secret World and movies like Lost boys. It has a bit of Fallout, a bit of Destiny and more than a bit of all the great Arkane games that we've come to appreciate over the years.",https://steamcommunity.com/app/1294810/discussions/0/3877093932384285593/
Game Friends,PunkCell,4,This game is awesome on my steam deck I need people to play with!,https://steamcommunity.com/app/1294810/discussions/0/3948029352678014371/
Every Arkane Game On Sale... Except Redfall,Mightylink,4,I've never seen a developer troll so hard... https:\/\/i.imgur.com\/ZYbU7ZF.png,https://steamcommunity.com/app/1294810/discussions/0/6699728899090459551/
new patch now the game is more balanced,Zazzone,0,30 minutes whitout die finally,https://steamcommunity.com/app/1294810/discussions/0/6699728899093290877/
$70,superkillskull,4,bruh the games 70$ thats nothing i have seen games that are still $120+ 70$ is vary low to a lot of other games,https://steamcommunity.com/app/1294810/discussions/0/3968295633413138718/
Pistols vanishing from backpack,Meta03,0,I continue to loose silenced pistols from my backpack. Is this a common bug? Bought a very nice purple one a few hours ago and now it is gone :(,https://steamcommunity.com/app/1294810/discussions/0/6699728899093141063/
New patch! Finally!,MeGa,3,"Its a decent patch, adds a weapon, balances, fixes some bugs, a few QoL \/ AI tweaks etc. \n\nhttps:\/\/bethesda.net\/en\/article\/4nc1REa10nWPOPybtSncRA\/redfall-game-update-3-release-notes?utm_source=Community&utm_medium=Social\n\nNot bad but its a normal patch we expected on the first 1-2 months after release. Not gonna say too little too late, but instead \""keep em coming\"" but it is what it is.\n\nAt least theres a mention on further dlc development! Hope they keep patching it, maybe in a year its worth playing from start!",https://steamcommunity.com/app/1294810/discussions/0/6699728899092717056/
Arkane sale is on,FlyBoogy,5,But this game is not discounted haha,https://steamcommunity.com/app/1294810/discussions/0/3948029352677441415/
Starfield is next,nowhere man,239,on the line of AAA fail apocalypse. Wanna bet?,https://steamcommunity.com/app/1294810/discussions/0/3842178984948005201/
Arkane sales start today but ... NOT REDFALL,Rickyel™,21,https:\/\/store.steampowered.com\/sale\/arkanestudiossale\n\nALL their games except Redfall\nIs not even in the poster \u02d0sai_lol\u02d0 \u02d0smileclown\u02d0\n\nWhy ?\n\n\u02d0GG_m\u02d0,https://steamcommunity.com/app/1294810/discussions/0/3948029052455664598/
idk,superkillskull,0,i still love the game i am just holding out for friends to get to world 2 with me i found the game well worth it pay i have not been like oo this games bad for me its running just fine  theres no lag or nothing the game looks well done theres tons to do in the game so idk why every ones crying over this game an the makers even updated it a few times for the kids that are crying over the smallest stuff only think i would like if for them to make it where theres more vampires around a little more because right now even tho its tricky to deal with giant swarms i can still deal with them the lightning vampire that spawns on world 2 is a little tricky over all since its really open maybe lower its hp a hair but other then that naw its a good game,https://steamcommunity.com/app/1294810/discussions/0/3968295633413131157/
why is it still 70 dolans man,Cal,8,bruh,https://steamcommunity.com/app/1294810/discussions/0/3948029052452628449/
Capitalism is ruining gaming.,Darn Haint,171,"Yes,  I get that producing a game is a capitalistic endeavor. That said, I feel like when you introduce a board of directors, or shareholders, or \u2665\u2665\u2665\u2665\u2665\u2665 suits that don't game, but want that money, you get releases like Redfall, and countless other disappointments in the AAA gaming. This isn't the devs fault, this is some corporate schmuck that put a deadline down. And if this is how they treat their customers, god have mercy on their devs. I was seriously disappointed in how Bethesda treat Mick Gordon, and now this? Last straw, and last game I ever buy coming from them.",https://steamcommunity.com/app/1294810/discussions/0/3826414483630650514/
What was the bigger failure - This or Anthem?,Pogey-Bait,2,"I'd still give the edge to Anthem, but this game sure gave Anthem a run for it's money.",https://steamcommunity.com/app/1294810/discussions/0/3968295633410650751/
Bruh this must be 5 dolla.,G,3,At least game will have some life for a day or two.,https://steamcommunity.com/app/1294810/discussions/0/3948029352676133033/
this still bad,Winwins,1,this still bad\ngame,https://steamcommunity.com/app/1294810/discussions/0/3948029352676641505/
Holster weapon,Meta03,1,"How do I put away my weapons, for immersion and exploration?",https://steamcommunity.com/app/1294810/discussions/0/3948029052451651266/
Imagine keeping this at $70 MONTHS after it died,Maranatha,38,"Saw it on the store, had a laugh...",https://steamcommunity.com/app/1294810/discussions/0/3809535498461217901/
Mouse movement feels....off?,Nia,1,"Hey all. So I just got the game recently, and I'm actually really enjoying it, but there is one thing that feels REALLY weird: The mouse movement. At first I thought it was mouse lag, but no, for the most part, it seems to start and stop when I tell it to. It's really hard to explain what feels off about it. I know the game has some performance issues, but even in spots where I'm getting a rock solid 60FPS, the aiming still feels off. Almost like the speed at which the camera moves is inconsistent? Was wondering if anybody else knows what I'm talking about.",https://steamcommunity.com/app/1294810/discussions/0/3948029052453631347/
Death of a Game: Redfall,talloyer,1,"The Reckoning has arrived. Meet your Fate, Redfall. https:\/\/youtu.be\/qa0fdbHQlJc?si=JLvyvMVMCLsYQmAj",https://steamcommunity.com/app/1294810/discussions/0/3948029052452110620/
YongYea made a good summary,Grifta,8,https:\/\/www.youtube.com\/watch?v=UW9hCnFa_bA,https://steamcommunity.com/app/1294810/discussions/0/3873718561386075060/
To the developers,JokersUAV,16,I know things look grim on player count but there is a lot of game releases currently . I appreciate that continue to support the game. As I do play it and actually really enjoy the game. I was one of the few who loved death stranding when it was considered a walking sim and everyone hated it. Now it's a classic.  I realize the game was not what people were expecting and in turned caused disappointment but really there are plenty of people that are like me and we'll find enjoyment in this game. They probably just haven't tried it yet.  So I hope you continue to support this as long as you can. I only wish more people would give it a chance. But I am a fan of the game and appreciate all the hard work that went into the game.,https://steamcommunity.com/app/1294810/discussions/0/3877093932378631385/
When free 2 play?,Old Swoggle Eye,11,"I heard this is going free 2 play soon, anyone gunna play it then?",https://steamcommunity.com/app/1294810/discussions/0/3948028800068186832/
Dishonored 3?,.Esík,6,"Can anyone tell me why devs decide to make left for dead instead of new Dishonored? Like this game is currently played by 15 freaking people. That is almost less than you need for game of csgo lol. Everyone loved dishonored 1 and 2, they literally have IP, they could literally print money \""for free\"" but they decide to \""support\"" dead game that nobody will ever revive. This is not cyberpunk case, you wont make 20.000 people from 15 just by fixing game that is boring.",https://steamcommunity.com/app/1294810/discussions/0/3880472899728833193/
Suddenly Mixed?,Mightylink,5,What changed? Did the single player patch come out?,https://steamcommunity.com/app/1294810/discussions/0/3934517938649093569/
Flash Halloween Sale please.,zooxanthellaeh2o,2,What he said ^^,https://steamcommunity.com/app/1294810/discussions/0/3873718561389077622/
This game good now?,Barack Hussein Obama,19,It ripe?,https://steamcommunity.com/app/1294810/discussions/0/3805027864674183302/
recherche de joueurs,Kniv,4,cherche 3 joueurs pour d\u00e9bloquer les succ\u00e8s li\u00e9s aux groupes,https://steamcommunity.com/app/1294810/discussions/0/3880473373390184200/
"Since you like buying bad games, you will absolutely love this one!",Noob.45,1,This game appeared in my recommendations because I own Starfield.  \n\nThank you Steam.  I needed the laugh.,https://steamcommunity.com/app/1294810/discussions/0/3934517363278379118/
This game still being 70 bucks at this point...,ZIGS,2,...is the biggest display of hubris I've ever seen. Unbelievable,https://steamcommunity.com/app/1294810/discussions/0/3873718561385574713/
Game needs way better loot and farmable bosses,ImOnYourSide,1,I already have 90 plus hours in but not much reason for me to come back until I have something to chase.,https://steamcommunity.com/app/1294810/discussions/0/3873718561389431008/
7 people playing the game right now,cypher,26,"I never seen a game this dead before, thats sad to see how far Arkane has fallen.",https://steamcommunity.com/app/1294810/discussions/0/3877093932380618228/
