Game keeps crashing in local multiplayer,SATOSHI,1,"Just tried the game, I only played local multiplayer one with keyboard other xbox controller, once in a while it crashes for no reason mid level.  \n\nI dont have any mods or overclockings of any sorts, I run windows 10.",https://steamcommunity.com/app/1599600/discussions/0/4031348273654157394/
please fix the bug！！！！！！！！,念晚,1,"When I save the practice mode, an error message will appear when starting the game\nWhen I finish placing multiple items and start, the game will report an error\nThe error message is PlateUp-Unity 2020.3.43f1 75bff06b76bf\n\u5f53\u6211\u8fdb\u884c\u7ec3\u4e60\u6a21\u5f0f\u4fdd\u5b58\u540e\uff0c\u5f00\u59cb\u6e38\u620f\u4f1a\u62a5\u9519\n\u5f53\u6211\u653e\u7f6e\u5b8c\u591a\u79cd\u7269\u54c1\u5f00\u59cb\u65f6\uff0c\u6e38\u620f\u4f1a\u62a5\u9519\n\u62a5\u9519\u5185\u5bb9\u662fPlateUp-Unity 2020.3.43f1 75bff06b76bf",https://steamcommunity.com/app/1599600/discussions/0/4031348273656051087/
Ищу тиммейтов (И Огузков),_Oguzok3000,0,"\u041d\u0435\u0434\u0430\u0432\u043d\u043e \u043a\u0443\u043f\u0438\u043b, \u0438\u0433\u0440\u0430 \u043f\u0440\u0438\u043a\u043e\u043b\u044c\u043d\u0430\u044f. \u041d\u0430\u0434\u0435\u044e\u0441\u044c \u043d\u0430\u0439\u0442\u0438 \u043b\u044e\u0434\u0435\u0439 \u0434\u043b\u044f \u0433\u043e\u0442\u043e\u0432\u043a\u0438)",https://steamcommunity.com/app/1599600/discussions/0/4031348273656068687/
About Crashes.,Capt.Cliff™,2,"Upon a crash occuring, I looked in task manager & clicked the game then selected properties\/game compatibility.\n\nTo my surprise the game was default selected Windows 8!!! Ive got W10. So I clicked Run compatibility & selected W8\/Apply, restarted the game. I got a very looooong play through with the all the mods installed - even outdated ones!!! This continued until I quit myself. \u02d0csd2yay\u02d0\u02d0cookinghat\u02d0.",https://steamcommunity.com/app/1599600/discussions/0/4031347929703338488/
Once you get a franchise does anything change?,Cossack,1,"we made it to the franchise and lost\/ended it on over time, its in the 'lobby' where we can select it in the rooms, but what changes? because when we start a franchise or start a new game the layouts and menu are the same? what changes?",https://steamcommunity.com/app/1599600/discussions/0/4031347929702407159/
A problem with donuts and hobs...,Uryxia,5,"Has anyone else noticed that if you try to cook donuts on any hob other than a safety hob, it's impossible to remove the donut from the pot?  The burn meter takes precedence over the progress meter for removing the donut!  I suppose you can take the pot off the hob and put it on a countertop to remove the donut, but donuts are already so unnecessarily cumbersome, you know?",https://steamcommunity.com/app/1599600/discussions/0/4031347929694422770/
Research Desk,Saika,1,"The hints of the research desk should really be clarified and updated in-game. It is not at all understandable to know how to use.\n\nBesides, I believe a wikipedia in-game of everything would be helpful.",https://steamcommunity.com/app/1599600/discussions/0/4031347929696368628/
I have a plain to get the developers to add sandbox mode!,robotosaurus,7,I have a plain to get the developers to add sandbox mode! Okay each one of us will add a discussion about adding sandbox. Makes sense?,https://steamcommunity.com/app/1599600/discussions/0/3951406749566368015/
What are those Kitchen Lib Settings?,lembos-hauser,2,"Yeah, what are those x und y numbers up to 10 change in the Kitchen Lib mod?",https://steamcommunity.com/app/1599600/discussions/0/4031347929699197069/
Controller Issue?,Skayla Gunallen,3,"It seems some controllers respond and others do not when trying to use them in game, is there any reason for this?",https://steamcommunity.com/app/1599600/discussions/0/3719440044266012647/
找队友,pupupu,0,\u6709\u6ca1\u6709\u4e00\u8d77\u73a9\u7684\uff0c\u65b0\u624b\u3002,https://steamcommunity.com/app/1599600/discussions/0/4031347831099359863/
Multiplayer Mode but the game keep lagging and kicking my friends and I out,SamyangEggNoods,10,"Anyone have this problem where you invite your friends in multiplayer and they keep lagging or getting kick out? or if you join their world, you get lag and kick out? I really really love and enjoy plate up but the constant lagging and kicking out has been going on for months to a year now :( can anyone help or is this a developer problem?",https://steamcommunity.com/app/1599600/discussions/0/3937895474111387679/
PlateUp! for MacOS,Cusc,13,I think it would be great if I could get this on my mac.  Lol rocket league is playable,https://steamcommunity.com/app/1599600/discussions/0/3316358999134061990/
What did the Update Do?,KrazyKowboi,2,Any Ideas what the Update did?,https://steamcommunity.com/app/1599600/discussions/0/4031347532798715281/
тиммейты для игры,kiritz babe,0,"\u0438\u0449\u0443 \u0442\u0438\u043c\u043c\u0435\u0439\u0442\u043e\u0432, \u0441\u0432\u044f\u0437\u044c \u0438\u043d\u0432\u0430\u0439\u0438 \u0432 \u0434\u0440\u0443\u0437\u044c\u044f\/\u043d\u0430\u043f\u0438\u0441\u0430\u0442\u044c \u043a\u043e\u043c\u043c\u0435\u043d\u0442 \u043d\u0430 \u0441\u0442\u0435\u043d\u0435\/ds:kiritzzz\n\u02d0heartp\u02d0",https://steamcommunity.com/app/1599600/discussions/0/4031347532800059419/
Game sets to max resolution on startup,Wandering Slugcat,0,"Heya, I usually run the game on a lower resolution due to performance issues, but everytime i want to launch the game, i have to always open my settings and go into my resolution and change it manually each time. This tends to get very tedious and frustrating especially when i just casually want to launch up the game and play. If anyone has a solution to get my desired resolution to stay the same, it would be much appreciated. Thanks!",https://steamcommunity.com/app/1599600/discussions/0/4031347532799765842/
looking for player,graceyy,0,"help, from asia",https://steamcommunity.com/app/1599600/discussions/0/4031347532799706305/
PVP mode,Kaybears,2,Is it possible to add a pvp mode to this so you can go head to head with friends or randoms and see who can keep the restaurant open the longest or something? or who can serve the most customers in a day \/ set time frame?,https://steamcommunity.com/app/1599600/discussions/0/4031347296570187442/
Any good seeds,OddButGod,2,Looking for good seeds this update,https://steamcommunity.com/app/1599600/discussions/0/4031347296567904026/
Looking for players!,green,10,Hi! I'm looking for people to play with. I have one friend so 2 more people would be great! Friend request me if you wanna join :),https://steamcommunity.com/app/1599600/discussions/0/3877095833486383427/
Шукаємо третього гравця,denshadow08,0,"\u0431\u0456\u043b\u044c\u0448\u0435 14 \u0440\u043e\u043a\u0456\u0432, \u0431\u0430\u0436\u0430\u043d\u043e \u0430\u0434\u0435\u043a\u0432\u0430\u0442\u043d\u0438\u0439^^), \u0437 \u0414\u0421",https://steamcommunity.com/app/1599600/discussions/0/4031347072450966370/
ищу тимейтов для игры в PateUp  дс как нив в стиме добавите,4oop9,0,1,https://steamcommunity.com/app/1599600/discussions/0/4031347072447494726/
Ищу тимейтов для игры,TheWorId,3,\u041c\u043e\u0439 \u0434\u0441 theworid,https://steamcommunity.com/app/1599600/discussions/0/3937895062996806704/
Recipes from mods not be displayed when not play in english,milithien1,4,"When some language is not detected, game not display text using \""main\"" language - english.\nso, when i play in other language then english, im not see recipes to make modded dishes.\nits problematic.",https://steamcommunity.com/app/1599600/discussions/0/3878221560441441869/
Game pauzes as soon as serving starts,Fenrir,2,"Wierd problem after getting the burned achievement and closing the game. We play on 2 controllers on PC. As soon as we start serving (no problems during set up or prep time), the game pauzes and can't be unpauzed by controller or keyboard.\n\nAnyone got a fix?",https://steamcommunity.com/app/1599600/discussions/0/5540051992993968407/
looking for players <3,notokj,9,"its more fun to play with others and SO HARD alone. pls, someone",https://steamcommunity.com/app/1599600/discussions/0/3877096256094724933/
Can we get some spaghetti and meatballs?,Werepanda,5,IDEA: chopped beef + flour = meatballs \nand \nflour + egg = pasta dough + pasta machine = uncooked pasta + water in pot = cooked spaghetti \nand\nChopped tomato = sauce,https://steamcommunity.com/app/1599600/discussions/0/3971673333117633859/
Add achievements to multiplayer games,Bombs,5,"My friends and I have noticed that if you are not the host of the multiplayer game you do not receive achievements for this game. It would be great if you guys could change that, as some of us don't have reliable enough internet to be the host, and will never get achievements. Thanks!",https://steamcommunity.com/app/1599600/discussions/0/3377158861987029577/
Unplayability bug,maxtgamer2017,6,"I've a small time player who has been encountering a bug that has made the game literally unplayable. The title menu wouldn't pop up, nor any of the meals I have, from the workshop or the base game. I don't know if there's a corrupted file in my computer preventing the game from loading or if it's one of the workshop items I downloaded. Can anyone help?\nI don't think I'm smart enough to solve this problem on my own.",https://steamcommunity.com/app/1599600/discussions/0/5540051992992133397/
Unfun Cards,ReworkSquidward,1,"Anyone else find certain cards unfun?\n\nI find the cards that slow you down are an instant roadblock to your game when you're forced to choose it as the lesser of two evils. \n\nThe cards such as \""You walk slower when customers look at you\"" are interesting because you can counteract them by changing your restaurant layout \/ gameplay to stay out of line of sight. \n\nA blank slate of slowing you down like \""you walk slower at the end of the day\"" is extremely unfun because there's nothing you can do to counter it. Especially when the blueprints are constantly not giving you things to help automate the process, and not giving you trainers to run slightly faster.\n\nI'd enjoy more interesting cards that have counters to them from your restaurant layout and choices of how you play.",https://steamcommunity.com/app/1599600/discussions/0/5540051992992843947/
Font too small,吞吞小脑斧,1,Why is the font on the new dish card so small? I can't see the explanation clearly?How can I solve this problem?,https://steamcommunity.com/app/1599600/discussions/0/5540051992990469415/
Massive Layout.,Capt.Cliff™,2,"Has the game keeps offering dishes, can anyone suggest a theme with a seed to create a massive layout?\n\nAppreciated. \u02d0csd2yay\u02d0",https://steamcommunity.com/app/1599600/discussions/0/3951406749574747862/
Toast.,Capt.Cliff™,8,Curious. Why doesn't toast include butter topped?? Other things could be added too: Honey & Syrup.,https://steamcommunity.com/app/1599600/discussions/0/3951406749566039449/
cant open the game,mica,1,https:\/\/media.discordapp.net\/attachments\/1153361832636059699\/1172203850992726056\/image.png?ex=655f76e8&is=654d01e8&hm=5054ec6a8cac7ec68e9bc23356faaa83f242717ebe7042d9fad0ae5afcd52cd2&=&width=1191&height=670\ni deleted every mod already and verified file integrity and still doesnt work.,https://steamcommunity.com/app/1599600/discussions/0/3951406499784228581/
Profile gone - poorly designed save system?,Mad,2,"So I have just over 40 hours in this game - and when I opened it today my profile was just 'poof' gone, missing entirely. I had the option to create a new one and that's it.\n\nI see multiple (mostly unanswered) Steam threads about profiles going missing, and one big Reddit thread about how to (try to) fix it using the %appdata% files. \n\nI tried to delete not just the most recent file from the 'progress' folder but the 2 most recent, while the game was on title screen, and it didn't help. I tried the same thing with the 'profile' folder, didn't help either. Verifying integrity didn't help. I created 2 new dummy accounts just to see what happened with the files - deleting every single new progress & profile file related to these new creations did not delete the profiles from the game... I had to go inside the game to remove them from the bed... and my original profile was still gone.\n\nIt was at this point that I realized, even though my profile is gone from the home menu - when I 'created a new one' and went into the home lobby - all my saved restaurants, achievements, and crates on the left hand side are still there... like my progress saved itself somehow even though my profile disappeared.\n\nWhat gives?",https://steamcommunity.com/app/1599600/discussions/0/3951406499785783149/
Can't franchise?,Zilla,3,My buddy and I reached day 15 but no franchising options other than the yellow cards showed up. We went to day 16 to see if that would allow us to franchise but still nothing. Are we missing something?,https://steamcommunity.com/app/1599600/discussions/0/3937895635389418403/
Halloween Stuff,Fanyli,1,I wonder what the magic items for. They seem so useless. I hoped I can clean the dishes with that magic water thing. But no.,https://steamcommunity.com/app/1599600/discussions/0/3937895474115396401/
Blind assist broken.,The_4th_Hokage_X,0,I turned on color blind assist and it works at HQ but no at restaurant.,https://steamcommunity.com/app/1599600/discussions/0/3937895474112384789/
Wasn't this game supposed to be on Game Pass today?,Wok,2,https:\/\/youtu.be\/mtvCrxvGXWI \u02d0Bleaty\u02d0,https://steamcommunity.com/app/1599600/discussions/0/3937895062998291248/
Magic Source,TriifTAP,3,can someone explane me how this thing works ?,https://steamcommunity.com/app/1599600/discussions/0/3877095833486446009/
Remote Play not working,Lunk,1,"Since the Halloween update, the remote play is unplayable. The connection does not remain stable for even a minute.",https://steamcommunity.com/app/1599600/discussions/0/3937895062995692943/
Looking for players,Warhammer65,4,Looking for 2or 3 to play the game with.  I live in the NA and on the west coast.,https://steamcommunity.com/app/1599600/discussions/0/3877096256094431112/
Enhancement Mod,Capt.Cliff™,2,"To great disappointment this mod as been discontinued. It had features of slowing down patience, number of guests & an item spawner. If anyone can make a mod similar it would be greatly appreciated or better still, I'd pay someone to create it.",https://steamcommunity.com/app/1599600/discussions/0/3937895062997662378/
coffee shop,zcaalock,2,how do i enable coffee shop as it was few month ago? i don`t want regular tables,https://steamcommunity.com/app/1599600/discussions/0/3937895062994899944/
Halloween event sticking around,kaylakollide,0,"I'm wondering if we are going to be able to access the Halloween event after this update has moved on to a different update. Like how the Thanksgiving event is now an option under the Community selection. My friends and I haven't touched the game in a good while because of the lack of fun, even with mods. The enchanting table and the Halloween cards have added a new fun we've really been looking for and want it to be something we can choose to do!",https://steamcommunity.com/app/1599600/discussions/0/3937895062992903438/
Bartending update?,The Fattest Blunt,1,"This game already functions as a great little restaurant and even coffee shop sim, and i hope to see it continue to grow in those regards. \n\nBut along the way, why not add one of the more shining knights in food service? as the title suggests i'm talking about the bartender. I feel like it would fit well the recipes knowledge aspects that plateup already tries to push in its gameplay, and add a great way to mix up your runs in a normal run as well, if you so choose. What do you guys think?",https://steamcommunity.com/app/1599600/discussions/0/3877096256098448966/
Recherche de joueurs FR,[P²] Sanrys,5,JE viens de prendre le jeux et je cherche \u00e0 jouer avec monde :),https://steamcommunity.com/app/1599600/discussions/0/5294572213360405895/
Will the halloween event end?,Eren,1,"Im currently away from home and havent been able to play the new update, but it looks like tonnes of fun and I was wondering if it is going to be still available after halloween? I really hope there's a way to keep using it",https://steamcommunity.com/app/1599600/discussions/0/3877096256097761364/
Ger/DE.)   Suche Mitspieler,Moss721,0,"Suche einen oder mehrere Mitspieler die das Spiel mit mir gemeinsam entdecken :) Ist ganz witzig, Einfach PN an mich.",https://steamcommunity.com/app/1599600/discussions/0/3877096256094724803/
Research and Enchanting desk,Meldiron,5,"Will it ever be possible to have both at once? As far as I can tell so far, you either play the Halloween maps and you only get the enchanting desk, which does create some pretty great things. But you can't get a normal research desk leaving you without many staple items. Or you play a normal map and you never get the enchanting desk (yet blueprints still show the enchanting icon on them). \n\nIf I am correct, then I don't find the Halloween maps all that fun since it limits you greatly by taking away some key items like grabbers, copy desk, discount desk, etc. Which would mean playing normal maps and not having the cool new Halloween items.\n\nSo I ask, will it ever be made possible to have both? That would allow so much fun experimenting.",https://steamcommunity.com/app/1599600/discussions/0/3877095833483288020/
magic mirror / Zauberspiegel,Miku,2,how can i use it  i have at least 2 of it so they got the numbers under but when i try to move an item under the first one  it does not teleport to the second one.  How exactly does this work?\n\nWie verwendet man den spiegel ich hab bereits mindestens 2 davon also stehn bereits die nummern drunter  aber wenn ich ein item hinf\u00fchre ( per flie\u00dfband) wird es nicht teleportiert.\nWie genau verwendet man den spiegel?,https://steamcommunity.com/app/1599600/discussions/0/3877095833488675329/
