Why dont i see story things?,Dżonymielony,2,I am playing the game for a while and i noticed that story things like places where there are AL-AN's organs or tissues arent showing up and i dont know what to do. I were in all of the laboratories of alterra. Please help. I have already collected the bones of AL-AN.,https://steamcommunity.com/app/848450/discussions/1/3959287799151044565/
Electricity supply,hitoristr,3,"Ever since the first episode, there has been a lack of information about buildings, such as generators.  There is no description of energy production or energy storage of the generator.  You can find out about the maximum amount of energy after construction, by directly approaching the generator.  At Below Zero we have a control room, it contains information about the energy produced and energy consumed.  With several generators, their produced energy is not summed up.  I built a solar panel, a bioreactor, a nuclear reactor, a thermal power plant on one base and the main power source is the bioreactor.  How did this happen?",https://steamcommunity.com/app/848450/discussions/1/3879348064931212326/
Scanning room bugs,hitoristr,3,"It's very annoying to search for resources through the scanning room.  For example, I indicate to find the resource \u201cgalenids\u201d, at the nearest points marks appear in the place of which there is emptiness, or a completely different resource: coral, argentite, but more often emptiness.",https://steamcommunity.com/app/848450/discussions/1/3879348064931235001/
Game startup glitching,Darkezeo,6,every time i try to enter the game it stops on the epileptic warning and doesn't change further. i can hear the pengling in the background. left it for half an hour restarted it by now about ten times reinstalled it once nothing works. any advice?,https://steamcommunity.com/app/848450/discussions/1/3884976499357423875/
Game crash on start up,mercurious05,2,"Let me preface by saying yes, I've read the pinned thread. I've ran the game before, however, so it doesn't apply to me. \n\nI have no mods installed, have verified files, played the game before as I said, and can't launch it now for some reason. I re-installed it just recently, and it is suddenly having this problem. Any one else have this problem and find a fix?",https://steamcommunity.com/app/848450/discussions/1/3879347633295100805/
The game wont give me my achievements,taitens,4,Im almost beaten the game and i only have 3 but some of them i did like find the old hag's base i didnt get????? can someone help Please,https://steamcommunity.com/app/848450/discussions/1/3879347633287074040/
Game won't show main menu just the subnautica cursor (FIXED),n0cturnal,1,"So, this game was working a couple weeks ago but suddenly now when i launch it just shows a black screen and nothing else. I checked task manager and its not stopped working or anything. I havent tried the pinned message thing because i know the game's been fine cause i was playing it a week or so ago.",https://steamcommunity.com/app/848450/discussions/1/3884976984040097245/
Game shuts down after first warning sceen.,Ostoia,5,Game shuts down as soon as I shows the warning screen. I tried the legacy version with no result. \nMy CPU is  Ryzen 5 7600X so not that old.Anyone has any idea how to solve this?,https://steamcommunity.com/app/848450/discussions/1/7336985071477531472/
Seatruck docking bay,SuperBwahBwah76,1,"Love the new seatruck docking bay but I've run into something that's just an inconvinience if anything and may have been overlooked in development, and that is the ability to access the upgrades panel for the seatruck. You can't access it without first detaching the vehicle from the dock, swimming to the panel and then opening it. You can't get to it when you're in the docking bay, can't jump on the railings to get closer either.",https://steamcommunity.com/app/848450/discussions/1/3734079567820981099/
Lighting bug,Kelawaikas,4,https:\/\/www.youtube.com\/watch?v=2ymUhIkgxL4,https://steamcommunity.com/app/848450/discussions/1/3880471632099402555/
"Subnautica impossible to open, ""PC register does not match crashing frame"".",barbieok,1,"Hi, I always could play the game just fine, but one day it just became impossible to open. Ive made a backup file, uploaded it to my pendrive, reinstalled subnautica, switched disks, reinstalled steam, restarted my computer and finally, i wiped out the hard drive completely, installed subnautica below zero, yet it still doesn't work..\n\nI'm using MacOS Sonoma 14.1 Beta, on Mac Mini M1 (200GB+ of storage free). Crash logs link;\nhttps:\/\/pastebin.com\/fWPMpDiZ\n\nPleaseee help me I love this game.",https://steamcommunity.com/app/848450/discussions/1/3880472020690280825/
still not working,Urox,1,"I tried all at the steps in \""The game doesn't start: try the legacy branch on the \""betas\"" tab.\nbut the game still wont start",https://steamcommunity.com/app/848450/discussions/1/3880471632100993118/
My game isnt openin,Finn,1,when i touch to start nothing happens,https://steamcommunity.com/app/848450/discussions/1/3880471632100994855/
Graphical Bug: Using Booster Tank on land,admiral1018,1,"Haven't seen this one reported before, but sprinting on land while wearing the Booster Tank produces the same graphic of \""speeding through the water\"" as it does when underwater.  \n\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3044449301",https://steamcommunity.com/app/848450/discussions/1/3880471364307636143/
Stopped getting achievements,Jamphibian,14,i was playing through the game and getting some achievements slowly but after a bit i never got any more of them. I beat the game but im missing six achievements. Also no i didnt use commands and i dont even know how to. Its not that big of a deal but it would be nice to see 100% completion in my library.,https://steamcommunity.com/app/848450/discussions/1/3114781060445956902/
I have a problem with my game,iMarcoGames,0,So my graphics are fine and my computer is good but there is this problem in wich my screen kinda glitches but are like past frames coming to the present i would show the clip but i don't know how to upload clips,https://steamcommunity.com/app/848450/discussions/1/3880470997337807994/
I need some help | Мне нужна помощь,🧡 𝙿𝚎𝚊𝚌𝚑,2,"Hello everyone! This is already my fifth \u201cSnow Fox\u201d falling through the textures, leaving me far out in the cold. Please tell me, what kind of bug this is and is it possible to fix it?\n\n\u0412\u0441\u0435\u043c \u043f\u0440\u0438\u0432\u0435\u0442! \u0423 \u043c\u0435\u043d\u044f \u0443\u0436\u0435 \u043f\u044f\u0442\u044b\u0439 \u043f\u043e\u043b\u044f\u0440\u043d\u044b\u0439 \u043b\u0438\u0441 \u043f\u0440\u043e\u0432\u0430\u043b\u0438\u0432\u0430\u0435\u0442\u0441\u044f \u0441\u043a\u0432\u043e\u0437\u044c \u0442\u0435\u043a\u0441\u0442\u0443\u0440\u044b, \u043e\u0441\u0442\u0430\u0432\u043b\u044f\u044f \u043c\u0435\u043d\u044f \u0434\u0430\u043b\u0435\u043a\u043e \u043d\u0430 \u043c\u043e\u0440\u043e\u0437\u0435. \u041f\u043e\u0434\u0441\u043a\u0430\u0436\u0438\u0442\u0435, \u043f\u043e\u0436\u0430\u043b\u0443\u0439\u0441\u0442\u0430, \u0447\u0442\u043e \u044d\u0442\u043e \u0437\u0430 \u0431\u0430\u0433 \u0438 \u0432\u043e\u0437\u043c\u043e\u0436\u043d\u043e \u043b\u0438 \u044d\u0442\u043e \u043f\u043e\u0444\u0438\u043a\u0441\u0438\u0442\u044c?",https://steamcommunity.com/app/848450/discussions/1/3874840863859490727/
Worm destroying all my progress,Tzetzi,1,"So you know how theres that one work in the ice tundra? well its annoying but this time it completely destoyed my world. Instead of just knocking me off the vehicle and on the ground, it launched me in the air and i never started falling back down. It also tilted my camera so my character model was sideways, after waiting for about 20 min in hopes id fall down i decided to use the console commands to teleport but the warp me command would just suffocate me and then id respawn in the air again and ghost didnt work because my character model was sideways. I decided to try and move around regardless and after a while i managed to somehow reach 1700m depth before i got yeeted super far away, even past the void and then i got chain stuck in an animation of dying and respawning and instantly dying again...all because of that stupid worm. My last save was from 5h ago so now im feeling down and lost all my motivation to continue playing...",https://steamcommunity.com/app/848450/discussions/1/6266251726404437907/
